Days,Animals,Grasses,UnoccupiedFields,PopularGenome,AverageEnergy,AverageLifespanDeadAnimals
74,243,304,3006,[0, 3, 6, 2, 3, 2],88.0,33.0
75,252,296,3024,[0, 3, 6, 2, 3, 2],88.0,33.0
76,258,295,3035,[0, 3, 6, 2, 3, 2],87.0,33.0
77,263,294,3046,[0, 3, 6, 2, 3, 2],86.0,33.0
78,267,291,3059,[0, 3, 6, 2, 3, 2],86.0,32.0
79,272,285,3075,[0, 3, 6, 2, 3, 2],87.0,32.0
80,275,279,3091,[0, 3, 6, 2, 3, 2],88.0,32.0
81,275,272,3108,[0, 3, 6, 2, 3, 2],90.0,36.0
82,278,264,3126,[0, 3, 6, 2, 3, 2],91.0,37.0
83,284,270,3130,[0, 3, 6, 2, 3, 2],89.0,36.0
84,286,264,3146,[0, 3, 6, 2, 3, 2],90.0,37.0
85,288,259,3161,[0, 3, 6, 2, 3, 2],91.0,37.0
86,295,256,3174,[0, 3, 6, 2, 3, 2],90.0,37.0
87,301,248,3192,[0, 3, 6, 2, 3, 2],90.0,36.0
88,306,241,3209,[0, 3, 6, 2, 3, 2],90.0,36.0
89,307,240,3220,[0, 3, 6, 2, 3, 2],91.0,36.0
90,311,231,3239,[0, 3, 6, 2, 3, 2],92.0,35.0
91,319,226,3254,[0, 3, 6, 2, 3, 2],91.0,35.0
92,325,221,3269,[0, 3, 6, 2, 3, 2],90.0,34.0
93,335,219,3281,[0, 3, 6, 2, 3, 2],88.0,34.0
94,347,211,3299,[0, 3, 6, 2, 3, 2],87.0,34.0
95,359,208,3312,[0, 3, 6, 2, 3, 2],85.0,34.0
96,373,207,3323,[0, 3, 6, 2, 3, 2],82.0,34.0
97,382,197,3343,[0, 3, 6, 2, 3, 2],82.0,34.0
98,393,193,3357,[7, 0, 7, 4, 3, 3],80.0,33.0
99,402,186,3374,[7, 0, 7, 4, 3, 3],80.0,33.0
100,411,185,3385,[7, 0, 7, 4, 3, 3],78.0,33.0
101,417,176,3404,[7, 0, 7, 4, 3, 3],78.0,33.0
102,427,172,3418,[7, 0, 7, 4, 3, 3],77.0,34.0
103,433,169,3431,[7, 0, 7, 4, 3, 3],77.0,35.0
104,442,163,3447,[1, 6, 5, 2, 5, 2],76.0,34.0
105,451,156,3464,[1, 6, 5, 2, 5, 2],75.0,34.0
106,458,148,3482,[1, 6, 5, 2, 5, 2],75.0,37.0
107,462,141,3499,[1, 6, 5, 2, 5, 2],75.0,38.0
108,470,138,3512,[1, 6, 5, 2, 5, 2],74.0,38.0
109,478,133,3527,[1, 6, 5, 2, 5, 2],74.0,38.0
110,495,127,3543,[1, 6, 5, 2, 5, 2],72.0,38.0
111,503,124,3556,[1, 6, 5, 2, 5, 2],71.0,38.0
112,509,119,3571,[1, 6, 5, 2, 5, 2],70.0,37.0
113,516,114,3586,[1, 6, 5, 2, 5, 2],70.0,37.0
114,524,110,3600,[1, 6, 5, 2, 5, 2],69.0,37.0
115,532,110,3610,[1, 6, 5, 2, 5, 2],68.0,37.0
116,537,105,3625,[1, 6, 5, 2, 5, 2],68.0,36.0
117,536,104,3636,[1, 6, 5, 2, 5, 2],68.0,36.0
118,535,97,3653,[1, 6, 5, 2, 5, 2],69.0,36.0
119,544,99,3661,[1, 6, 5, 2, 5, 2],67.0,36.0
120,544,95,3675,[1, 6, 5, 2, 5, 2],68.0,36.0
121,543,98,3682,[1, 6, 5, 2, 5, 2],67.0,35.0
122,545,98,3692,[1, 6, 5, 2, 5, 2],67.0,35.0
123,553,97,3703,[1, 6, 5, 2, 5, 2],66.0,35.0
124,566,94,3716,[1, 6, 5, 2, 5, 2],65.0,35.0
125,568,93,3727,[1, 6, 5, 2, 5, 2],64.0,35.0
126,573,87,3743,[1, 6, 5, 2, 5, 2],64.0,36.0
127,582,86,3754,[1, 6, 5, 2, 5, 2],63.0,35.0
128,586,84,3766,[1, 6, 5, 2, 5, 2],63.0,35.0
129,589,84,3776,[6, 2, 7, 6, 1, 3],62.0,36.0
130,602,92,3778,[6, 2, 7, 6, 1, 3],60.0,36.0
131,608,87,3793,[6, 2, 7, 6, 1, 3],60.0,39.0
132,621,85,3805,[6, 2, 7, 6, 1, 3],58.0,39.0
133,630,81,3819,[6, 2, 7, 6, 1, 3],58.0,39.0
134,645,80,3830,[6, 2, 7, 6, 1, 3],56.0,39.0
135,655,70,3850,[6, 2, 7, 6, 1, 3],56.0,39.0
136,664,74,3856,[6, 2, 7, 6, 1, 3],55.0,39.0
137,666,75,3865,[6, 2, 7, 6, 1, 3],54.0,39.0
138,674,75,3875,[6, 2, 7, 6, 1, 3],53.0,39.0
139,678,77,3883,[6, 2, 7, 6, 1, 3],53.0,39.0
140,680,72,3898,[6, 2, 7, 6, 1, 3],52.0,39.0
141,686,64,3916,[6, 2, 7, 6, 1, 3],52.0,39.0
142,697,67,3923,[6, 2, 7, 6, 1, 3],51.0,39.0
143,711,64,3936,[6, 2, 7, 6, 1, 3],50.0,40.0
144,721,64,3946,[6, 2, 7, 6, 1, 3],49.0,39.0
145,723,67,3953,[6, 4, 7, 2, 5, 1],48.0,40.0
146,723,66,3964,[6, 4, 7, 2, 5, 1],48.0,40.0
147,731,60,3980,[6, 4, 7, 2, 5, 1],48.0,40.0
148,734,62,3988,[7, 3, 2, 6, 3, 1],47.0,40.0
149,736,57,4003,[7, 3, 2, 6, 3, 1],47.0,39.0
150,733,59,4011,[3, 5, 0, 2, 5, 2],47.0,40.0
151,739,56,4024,[3, 5, 0, 2, 5, 2],46.0,40.0
152,740,54,4036,[3, 5, 0, 2, 5, 2],46.0,40.0
153,743,54,4046,[3, 5, 0, 2, 5, 2],45.0,39.0
154,740,56,4054,[3, 5, 0, 2, 5, 2],45.0,39.0
155,743,54,4066,[3, 5, 0, 2, 5, 2],45.0,39.0
156,733,53,4077,[3, 5, 0, 2, 5, 2],45.0,42.0
157,727,53,4087,[3, 5, 0, 2, 5, 2],45.0,42.0
158,719,53,4097,[3, 5, 0, 2, 5, 2],45.0,42.0
159,718,56,4104,[3, 5, 0, 2, 5, 2],45.0,42.0
160,715,56,4114,[3, 5, 0, 2, 5, 2],45.0,42.0
161,724,61,4119,[3, 5, 0, 2, 5, 2],44.0,42.0
162,730,60,4130,[3, 5, 0, 2, 5, 2],43.0,42.0
163,729,62,4138,[3, 5, 0, 2, 5, 2],43.0,41.0
